,AAL,ABBV,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,COTY,CVX,CXO,D,DHR,DUK,DVN,EOG,FB,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,QRVO,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2020-01-15 00:00:00-05:00,27.58,89.26,44.4,51.79,80.12,46.6,329.95,42.57,145.61,45.65,11.37,116.14,88.47,82.98,160.8,92.53,26.245,86.75,221.21,12.98,181.63,11.87,245.36,147.05,141.1,55.05,107.64,65.88,21.53,13.24,56.17,23.32,38.13,58.52,145.41,112.5,120.44,619.85,90.79,88.29,92.27,48.31,69.1
2020-01-16 00:00:00-05:00,28.23,89.27,45.34,52.36,80.42,47.65,331.92,43.2,147.89,45.9,11.44,116.88,89.79,83.51,161.52,93.19,26.435,87.03,221.86,12.86,182.41,11.84,249.745,148.21,141.42,55.31,108.83,67.12,22.015,13.33,57.69,23.53,38.615,59.48,147.01,113.769,123.09,633.45,90.04,89.54,91.97,49.26,68.83
2020-01-17 00:00:00-05:00,28.4,88.0,45.24,52.87,80.89,46.94,324.1,44.28,147.76,46.15,11.03,115.56,90.09,84.05,163.03,93.73,25.84,85.3,222.13,12.87,181.9,11.8,249.5,149.02,139.57,55.01,109.42,67.32,21.87,13.21,57.65,23.5,38.54,59.0,148.79,114.73,124.16,636.29,89.87,89.7,91.21,49.17,68.55
2020-01-21 00:00:00-05:00,27.2,88.0,45.12,51.68,81.33,47.04,313.4,44.07,145.86,44.24,10.855,113.31,88.14,84.01,163.71,94.77,25.0,84.09,221.47,12.27,183.33,11.66,245.77,149.5,140.93,53.54,109.25,66.83,21.16,12.84,58.97,23.27,38.53,59.83,147.29,114.87,123.8,643.76,87.39,85.72,90.24,48.94,67.59
2020-01-22 00:00:00-05:00,27.32,87.2,44.93,52.25,81.37,46.51,309.0,44.04,142.6,42.7,10.77,112.91,86.14,83.7,163.76,95.31,24.28,83.1,221.29,12.32,183.095,11.37,247.06,148.22,141.54,53.49,109.35,67.47,20.03,12.44,59.17,22.94,38.685,59.46,144.61,116.33,124.9,643.91,87.6,83.33,89.61,48.56,67.1703
2020-01-23 00:00:00-05:00,28.79,85.27,44.97,51.615,81.88,46.72,317.71,43.58,142.75,42.49,10.71,113.11,84.16,84.06,162.47,96.06,24.39,81.83,219.67,11.975,184.62,11.78,245.58,148.47,141.22,55.4,110.21,67.77,19.95,12.22,59.18,22.71,38.88,59.48,140.46,118.69,128.21,658.07,87.96,84.87,89.49,48.23,66.78
2020-01-24 00:00:00-05:00,27.65,83.54,44.29,51.05,81.15,45.43,323.04,43.19,140.38,40.93,10.54,111.855,82.55,83.99,162.25,96.27,23.94,79.84,217.929,11.84,185.09,11.71,241.9,148.31,139.09,56.55,107.22,67.1,19.135,11.92,57.74,21.87,37.94,58.77,142.04,113.38,122.29,656.73,85.93,81.91,89.26,47.57,66.31
2020-01-27 00:00:00-05:00,26.12,84.03,43.53,50.12,78.94,43.83,316.59,42.63,135.71,39.42,10.2,110.37,78.78,83.3,161.2,96.09,22.62,76.62,214.87,10.88,182.56,11.44,238.05,148.65,138.29,56.25,102.98,66.62,18.56,11.69,55.4,20.9,36.81,58.65,135.39,109.95,116.88,650.51,84.14,77.62,85.06,47.09,64.72
2020-01-28 00:00:00-05:00,26.9,83.77,43.92,50.41,80.19,45.47,316.56,43.45,136.76,39.95,10.5,111.12,80.18,84.52,163.78,96.21,22.71,77.05,217.79,11.3,183.65,11.73,242.64,149.5,139.27,57.605,104.21,66.85,19.34,11.77,56.48,21.12,37.0,59.51,140.98,113.5,119.8,657.76,84.56,77.01,85.93,47.36,64.66
2020-01-29 00:00:00-05:00,26.81,83.18,43.66,50.35,80.72,44.32,321.83,43.94,135.78,40.27,10.48,110.39,78.11,85.38,165.12,96.7663,22.18,75.17,223.31,11.29,183.44,12.94,240.03,150.54,140.0,56.89,102.4,66.54,19.31,11.75,55.3,20.72,37.15,58.65,138.93,112.55,117.8565,654.18,84.42,75.21,86.47,47.27,64.13
2020-01-30 00:00:00-05:00,27.72,81.79,45.79,51.3,80.76,43.45,323.22,43.4,135.37,40.68,10.28,111.42,78.45,86.48,169.03,97.47,22.49,75.83,209.58,11.32,181.22,12.72,244.17,150.36,142.66,55.83,101.56,67.0,20.16,11.86,55.03,21.01,37.16,57.89,137.54,111.79,116.24,653.88,84.77,77.75,88.18,47.9,64.76
2020-01-31 00:00:00-05:00,26.83,81.01,44.75,50.24,80.35,42.66,318.01,41.85,131.29,40.28,10.25,107.11,75.75,85.74,160.82,97.64,21.72,72.9,201.89,11.09,175.35,12.43,237.64,148.76,139.62,54.97,97.48,66.61,19.83,11.36,53.06,20.6,36.89,57.06,134.96,105.86,113.1,643.05,82.59,74.78,84.27,46.91,62.1171
2020-02-03 00:00:00-05:00,27.16,82.3,44.95,51.15,80.79,42.28,316.13,42.215,129.77,39.75,10.56,106.25,75.63,85.83,160.97,97.66,21.18,71.37,204.19,11.45,176.59,12.26,238.98,150.15,140.98,55.22,97.55,67.4,19.95,11.48,53.78,20.87,37.53,58.515,132.55,107.59,115.08,652.43,83.27,74.91,80.27,47.11,60.72
2020-02-04 00:00:00-05:00,28.43,84.36,45.37,50.66,90.43,42.8,317.93,42.86,133.52,41.08,10.63,106.86,76.18,84.56,162.74,96.6,21.87,73.62,209.87,12.03,179.47,12.58,241.95,151.6,143.44,55.69,101.75,68.87,20.83,11.78,55.5,21.4,37.27,59.48,135.89,107.88,118.02,641.27,83.91,78.89,81.25,47.27,59.97
2020-02-05 00:00:00-05:00,29.11,86.65,46.07,52.47,87.51,43.805,329.6,42.58,137.39,42.71,12.19,110.29,81.76,84.94,162.89,97.14,23.42,77.05,210.23,12.405,183.98,12.85,244.3,153.99,147.33,56.95,108.55,68.95,21.36,12.16,56.77,22.25,38.03,59.08,142.2,111.33,119.68,626.13,84.14,81.85,83.81,48.31,62.74
2020-02-06 00:00:00-05:00,28.31,87.2,45.98,53.41,86.95,43.29,341.46,43.0,137.25,42.25,12.08,109.51,80.47,85.26,163.94,96.94,23.13,75.87,210.87,12.31,186.15,12.941,241.8,153.52,147.26,57.72,108.5,69.48,20.86,11.93,58.68,21.89,37.83,59.03,140.43,109.73,117.67,633.78,79.77,80.51,83.25,47.98,61.88
2020-02-07 00:00:00-05:00,28.38,92.19,45.71,53.46,82.53,41.98,336.77,42.2,133.36,42.17,12.03,108.95,79.09,84.81,161.89,96.24,22.97,74.35,212.34,11.8,186.74,12.83,238.03,151.88,146.53,57.26,106.21,68.9075,20.25,11.68,56.88,24.19,37.88,59.92,137.82,105.1,113.94,634.59,80.38,79.48,84.05,47.85,61.48
2020-02-10 00:00:00-05:00,28.79,94.755,45.69,54.14,83.24,43.0,344.68,42.2,134.3,41.66,11.96,109.79,77.29,84.57,162.99,96.21,22.54,73.7,213.1,12.165,186.25,12.91,237.35,151.83,145.53,57.44,108.17,69.18,19.82,11.39,57.34,22.89,38.3,60.22,136.75,105.35,116.26,643.14,81.57,79.47,84.38,47.77,59.97
2020-02-11 00:00:00-05:00,29.84,96.01,46.11,54.47,84.75,44.01,344.48,42.57,136.195,42.14,11.94,111.21,78.17,85.22,163.69,96.99,22.69,74.79,207.15,12.4,186.94,12.8448,236.46,151.99,144.22,57.93,108.86,69.15,20.13,11.57,57.25,23.34,38.84,60.05,136.1,108.6,119.11,650.15,80.98,80.52,84.24,47.99,60.53
2020-02-12 00:00:00-05:00,30.47,97.78,45.61,54.3,86.81,44.29,347.41,42.23,139.63,41.585,11.81,112.05,79.15,85.79,163.84,97.99,23.27,75.4,210.755,12.67,188.75,13.17,238.66,151.12,143.53,58.49,109.71,69.25,20.35,11.61,59.27,23.91,39.24,59.75,137.63,111.77,123.08,650.13,80.37,82.2,85.03,47.785,61.26
2020-02-13 00:00:00-05:00,30.1,95.34,45.27,50.93,87.93,44.0,343.0,42.18,139.73,39.38,11.54,111.6924,78.68,86.21,163.4,100.15,23.31,75.68,213.12,12.615,189.57,12.945,238.35,150.09,141.79,58.54,110.37,69.695,19.48,11.125,59.33,23.34,39.56,57.94,140.08,109.17,122.63,655.96,81.19,81.01,83.72,48.13,60.95
2020-02-14 00:00:00-05:00,29.2,94.04,44.77,48.47,89.65,43.93,340.5,42.3,138.02,38.3,11.4,110.07,77.93,87.46,165.93,101.3,22.81,74.92,214.18,12.235,188.02,12.82,237.08,150.11,141.09,57.99,109.39,69.86,18.74,10.65,58.5,22.885,40.06,57.72,139.22,106.01,118.98,646.77,80.49,79.59,82.63,48.23,60.64
2020-02-18 00:00:00-05:00,28.63,93.62,44.46,49.01,88.71,43.98,338.92,42.18,136.58,38.16,11.53,110.25,76.64,89.0,164.0,102.02,22.16,74.53,217.76,12.02,188.05,12.74,233.3,149.12,141.0,57.6,106.91,69.59,18.25,10.305,57.75,22.85,39.96,58.94,135.55,103.22,116.77,641.46,80.12,80.23,82.52,46.99,59.9
2020-02-19 00:00:00-05:00,28.33,94.15,43.97,49.415,89.02,44.11,338.26,43.025,136.84,39.38,11.48,110.73,82.46,87.84,163.9,101.38,22.73,77.27,217.5,12.1,186.55,12.6,237.33,148.94,140.81,57.08,109.82,70.1,18.41,10.4634,59.995,23.37,39.41,59.19,141.18,104.24,119.15,641.05,77.86,79.42,83.23,47.09,60.33
2020-02-20 00:00:00-05:00,28.51,94.23,44.23,49.8,94.31,44.52,336.29,42.49,136.95,39.48,11.43,109.8,81.34,89.24,160.25,101.44,22.14,75.99,214.58,12.08,185.97,12.52,232.72,148.35,142.0,56.92,108.12,70.41,18.47,10.24,58.99,23.62,39.04,59.62,142.52,101.56,117.5,634.43,78.8,79.9,84.17,47.34,59.8252
2020-02-21 00:00:00-05:00,27.825,94.95,43.905,48.6,92.43,44.09,330.41,42.62,137.29,39.35,11.24,109.0,79.37,89.38,161.87,102.42,20.98,74.21,210.16,11.94,187.56,12.25,230.63,149.98,142.03,56.52,105.08,69.74,19.2,10.1,56.99,23.2,39.38,59.88,142.3,98.18,114.6,629.88,77.83,77.99,82.91,47.715,59.135
2020-02-24 00:00:00-05:00,25.45,93.16,42.82,45.71,89.6,42.84,317.9,41.08,132.14,38.83,10.7,104.72,74.61,89.81,156.83,102.29,19.18,69.91,200.73,11.24,184.59,11.86,224.57,146.0,138.18,54.11,100.11,68.18,19.41,9.47,55.01,21.69,38.13,59.24,135.97,96.33,111.18,601.51,75.6,75.48,78.11,46.4,56.37
2020-02-25 00:00:00-05:00,23.1199,89.18,40.43,45.255,85.85,40.95,304.08,39.9,129.01,37.64,10.45,100.73,71.13,87.78,151.74,99.27,17.785,67.0,196.64,10.72,173.94,11.32,217.61,144.66,135.44,49.67,97.19,66.63,18.11,8.92,52.095,20.23,36.14,60.79,130.1,96.6,106.16,572.55,71.72,70.58,74.44,45.11,54.21
2020-02-26 00:00:00-05:00,22.31,88.43,39.87,44.98,85.69,39.61,305.51,39.39,128.26,37.08,10.04,98.05,68.56,86.77,152.21,98.94,16.71,63.2,197.18,10.47,171.45,10.96,215.82,143.74,133.48,48.86,94.77,65.9,17.45,8.39,52.37,19.47,35.04,60.66,125.49,96.13,103.81,564.63,71.09,66.525,71.71,44.15,53.02
2020-02-27 00:00:00-05:00,20.59,85.335,37.59,43.39,80.8,40.12,287.91,37.915,123.22,36.12,9.66,94.085,64.49,81.27,147.05,95.0,15.65,59.83,189.69,9.79,166.18,10.39,205.48,139.08,129.05,46.62,89.76,63.44,16.545,7.93,50.56,18.82,34.5,51.81,122.6,94.79,97.53,549.48,69.2,64.94,66.19,42.45,49.82
2020-02-28 00:00:00-05:00,19.05,85.62,37.65,42.17,81.86,39.52,275.35,37.39,124.24,36.89,9.25,93.33,68.14,78.26,144.81,91.75,16.21,63.26,192.74,9.95,159.86,11.12,200.92,134.55,126.13,46.22,90.8,62.5,17.01,8.28,52.7,18.68,33.2,50.68,122.79,100.69,100.21,557.93,67.75,61.6,66.25,40.8301,51.43
2020-03-02 00:00:00-05:00,18.87,88.715,38.84,42.88,84.3,41.03,288.99,38.27,127.6,38.23,9.3,96.6,69.16,84.21,150.6,96.66,16.315,62.86,196.54,10.51,165.09,11.22,209.61,140.08,132.93,46.97,95.28,64.8,17.65,8.34,54.675,19.82,34.15,53.94,124.38,100.35,104.28,568.8,70.53,61.26,67.91,42.25,53.88
2020-03-03 00:00:00-05:00,17.85,87.51,38.05,41.47,82.77,38.69,280.3,37.23,124.45,38.14,8.85,94.32,67.59,83.34,147.45,95.53,15.78,62.34,185.89,10.07,160.99,10.87,203.36,135.55,130.31,45.2,89.41,63.76,17.02,8.07,51.79,19.13,33.3,53.35,120.03,98.3,99.58,557.18,68.5,58.3,64.43,40.51,51.27
2020-03-04 00:00:00-05:00,18.52,91.75,39.37,42.54,86.31,40.57,283.08,38.75,127.36,38.75,9.19,98.55,68.68,89.04,155.93,101.67,16.26,64.07,191.79,10.45,168.23,10.95,208.72,143.46,140.42,46.92,93.25,68.06,17.09,8.11,55.3,19.0,35.45,55.07,123.48,102.38,103.35,577.32,70.39,59.47,64.14,41.4,52.43
2020-03-05 00:00:00-05:00,16.04,90.64,38.32,40.66,84.77,41.65,260.18,37.42,121.94,38.04,8.91,97.19,64.98,87.21,149.46,100.13,15.95,61.86,185.02,9.99,163.37,10.085,198.69,142.0,140.17,45.24,88.68,67.13,16.2,7.8,53.72,18.07,34.34,55.12,118.58,97.35,98.59,536.83,66.92,51.55,61.68,38.91,50.13
2020-03-06 00:00:00-05:00,15.97,88.93,37.66,37.82,82.63,42.69,262.13,37.6,121.41,36.87,8.59,95.33,57.96,86.68,148.47,99.02,13.36,55.29,181.11,9.44,163.02,9.39,192.83,142.03,141.47,45.74,86.96,66.19,14.29,6.825,51.48,15.68,34.32,53.13,105.1,94.4,95.71,503.11,64.63,52.1,63.09,37.1,47.7
2020-03-09 00:00:00-04:00,14.74,85.12,35.27,32.81,72.95,40.91,227.17,34.07,104.06,31.13,7.665,80.64,47.71,81.32,141.43,94.58,8.36,37.591,168.6,8.22,150.02,8.21,172.8,136.24,135.39,43.58,77.95,61.78,11.91,3.59,45.685,11.14,30.1,48.9,66.27,89.81,88.09,452.0,60.89,46.67,58.4,32.47,41.866
2020-03-10 00:00:00-04:00,16.97,87.49,37.13,35.08,75.17,42.18,231.0025,35.14,106.49,30.69,8.01,84.925,50.29,83.22,144.41,95.07,9.0,41.59,178.19,9.0,155.35,8.85,184.32,141.7,141.11,45.58,81.46,66.14,12.6201,4.395,47.86,12.08,32.35,49.49,79.86,96.1,95.71,495.63,62.77,52.56,60.46,35.072,43.0
2020-03-11 00:00:00-04:00,16.26,84.86,35.07,32.42,70.01,39.96,189.135,33.85,100.69,28.34,7.43,83.05,46.32,78.96,139.38,90.96,8.405,38.92,170.22,8.11,148.45,8.2,171.85,131.65,140.03,42.48,73.39,61.83,11.465,4.09,43.72,10.48,30.0,46.04,70.28,89.15,89.78,462.35,58.55,49.34,54.415,32.3173,41.99
2020-03-12 00:00:00-04:00,13.38,78.6,31.54,25.665,64.78,38.72,154.825,30.99,92.26,24.42,6.29,76.25,39.51,71.29,128.84,80.5,7.26,32.51,154.46,7.17,132.2101,7.225,150.68,125.3,126.02,36.07,61.89,57.38,9.705,3.975,38.6,8.7,26.6,40.67,60.67,76.805,80.45,407.01,51.8,37.0777,43.97,27.195,37.189
2020-03-13 00:00:00-04:00,14.31,85.24,34.64,28.49,68.02,41.55,170.17,32.33,99.635,27.67,7.77,83.42,46.87,78.29,141.39,85.7601,8.7,34.8,170.62,7.53,139.65,7.85,177.44,134.29,139.15,41.28,69.97,62.4,11.01,4.53,42.99,10.195,28.88,46.16,70.67,83.81,82.99,414.7101,52.5,41.64,49.91,30.81,38.11
2020-03-16 00:00:00-04:00,15.915,74.27,32.68,23.25,58.93,37.99,129.6,27.55,93.4,24.0,5.93,69.7,40.06,68.64,127.63,76.585,7.58,31.11,145.96,6.24,126.7,6.6556,154.65,127.0,129.54,37.52,55.78,57.44,9.95,4.0,34.455,8.86,24.89,45.54,59.7,70.82,67.9,338.33,45.06,35.41,41.63,26.4599,34.48
2020-03-17 00:00:00-04:00,15.58,72.99,35.26,22.25,67.06,39.13,124.03,28.825,100.0401,24.11,5.45,70.68,37.99,80.48,131.57,86.0,6.46,30.84,149.42,6.48,131.71,7.08,158.66,136.59,143.3,38.25,62.5,59.74,9.66,3.62,37.33,9.41,23.57,49.63,57.53,79.87,77.78,315.01,47.89,30.74,39.03,29.63,36.79
2020-03-18 00:00:00-04:00,11.65,71.03,33.02,18.8,68.89,38.45,101.89,27.21,100.17,21.19,3.74,55.06,36.0401,80.25,128.1,79.28,5.415,29.7701,147.05,5.305,121.1095,6.6,140.18,135.01,143.31,35.15,57.95,55.9,7.01,3.46,35.15,8.49,21.99,45.22,56.77,73.21,72.1,245.79,44.19,21.38,34.87,28.14,33.16
2020-03-19 00:00:00-04:00,10.29,71.05,33.46,20.5901,61.93,36.85,97.71,28.27,103.01,22.98,4.01,57.3801,40.25,71.9,124.21,75.02,6.55,33.28,153.03,5.74,118.03,6.48,149.48,127.05,133.29,30.85,60.6,54.32,8.22,3.83,36.28,10.29,23.95,43.74,60.3401,73.84,77.27,305.76,54.21,21.28,37.41,28.29,34.44
2020-03-20 00:00:00-04:00,10.38,68.77,30.59,19.21,53.4401,34.88,95.01,27.22,95.49,22.33,4.48,59.44,40.46,67.28,123.67,68.61,6.08,34.87,149.73,5.52,113.98,6.51,138.41,119.57,122.37,31.94,59.64,52.08,9.58,3.56,36.03,10.18,23.25,42.13,62.02,70.79,73.64,302.45,53.47,24.54,38.67,26.47,32.74
2020-03-23 00:00:00-04:00,10.25,64.5,29.29,19.3,50.86,35.61,105.49,25.82,91.86,22.08,5.13,54.23,38.19,59.4,121.37,64.03,6.18,34.66,147.8,5.4,106.6,6.1291,134.97,111.12,119.05,33.72,65.51,50.94,9.21,3.35,38.27,9.745,22.16,42.28,61.28,69.36,75.13,301.52,57.54,26.26,32.53,25.23,31.41
2020-03-24 00:00:00-04:00,13.94,67.5,32.31,22.86,56.04,36.45,127.5,28.24,101.17,25.62,5.1,66.54,44.48,65.67,129.08,71.44,7.42,39.86,161.22,6.99,113.89,7.02,153.39,119.06,122.77,37.66,75.74,53.73,10.71,3.62,43.28,11.12,25.75,45.2,72.74,78.79,87.32,327.9,59.97,33.0,34.65,28.91,35.49
2020-03-25 00:00:00-04:00,15.39,67.91,32.69,25.73,60.02,36.88,158.68,29.88,104.4,27.0,5.38,69.17,43.75,67.39,129.2251,74.67,7.17,39.74,156.16,7.26,121.75,7.56,155.16,119.54,121.71,39.33,74.93,53.63,10.87,3.56,42.16,11.01,26.24,44.76,72.265,77.74,85.25,349.85,63.26,36.6,39.54,28.93,37.29
2020-03-26 00:00:00-04:00,15.67,73.59,34.41,27.5,60.13,37.28,180.4,31.34,110.6414,28.21,6.68,76.08,44.88,72.3,138.36,81.03,7.35,39.37,163.35,6.995,133.03,8.09,165.78,126.14,134.23,41.2,74.52,57.83,10.7,3.87,44.82,11.16,28.18,46.45,74.33,83.49,92.99,402.16,61.23,35.54,45.52,30.86,38.7
2020-03-27 00:00:00-04:00,14.04,72.55,33.52,25.47,54.98,36.75,161.99,30.63,105.44,25.55,6.3,68.78,42.11,72.98,138.53,80.21,6.3,36.01,156.77,6.2,130.03,7.63,158.16,123.28,133.97,36.375,68.18,56.39,9.89,3.51,43.53,10.06,29.59,46.09,68.65,80.68,87.07,363.19,58.58,32.8,45.04,30.27,36.94
2020-03-30 00:00:00-04:00,12.2498,75.19,35.815,25.7,55.63,38.61,152.27,31.61,111.71,26.6,5.42,71.93,41.07,76.82,140.82,83.57,6.35,35.05,165.85,6.24,133.66,7.88,159.51,132.95,138.48,35.105,68.99,57.99,10.0,3.235,44.52,9.39,28.45,48.79,66.48,81.54,90.07,341.89,59.19,30.15,47.24,29.93,37.5
2020-03-31 00:00:00-04:00,12.19,76.11,35.17,24.25,56.37,37.81,149.12,32.6,116.04,27.17,5.1515,72.47,42.9,72.19,138.39,80.88,6.895,35.92,166.79,6.74,132.13,7.9202,154.61,131.04,138.52,35.57,67.73,56.26,10.82,3.2901,42.06,9.83,27.26,48.08,70.18,80.63,89.46,320.7,57.87,31.54,45.35,28.71,37.97
2020-04-01 00:00:00-04:00,10.69,73.47,33.83,21.6,54.8,35.63,130.62,30.2,111.34,25.83,4.45,68.59,41.64,69.93,128.83,77.64,6.79,34.59,159.6,6.31,127.39,7.0399,145.33,128.81,136.5,32.0301,62.8,53.11,10.11,3.12,39.89,9.36,26.85,45.11,67.73,74.58,82.43,272.82,55.34,25.65,41.0,26.577,37.51
2020-04-02 00:00:00-04:00,10.06,75.12,34.33,21.24,53.67,35.92,123.13,31.05,116.72,25.73,4.45,76.11,46.62,71.06,136.31,79.39,7.79,38.3,158.2,6.4,128.06,6.895,149.93,133.13,142.1,31.51,64.98,55.06,9.81,3.45,41.09,10.06,27.8,42.8,75.14,76.65,83.37,282.87,54.13,23.41,41.48,27.22,40.4
2020-04-03 00:00:00-04:00,9.39,73.3508,34.65,20.43,52.7,35.86,124.64,31.18,114.62,25.77,4.6,75.13,47.89,69.54,135.17,76.03,8.38,39.88,154.19,6.32,125.69,6.7252,147.07,134.08,139.67,30.54,64.04,54.22,9.94,3.6499,41.23,9.85,26.22,44.35,74.65,73.44,80.24,270.31,53.82,22.885,40.34,26.23,39.22
2020-04-06 00:00:00-04:00,9.5,75.62,35.74,21.48,56.93,38.19,148.43,32.82,120.09,27.51,4.99,80.31,48.06,74.09,141.85,81.23,8.8,39.42,165.55,7.19,133.61,7.225,158.02,139.72,141.29,30.7,73.98,58.08,11.33,3.625,46.35,10.9,27.19,47.5,76.13,82.62,89.721,285.0,56.36,24.02,46.1,28.55,40.44
2020-04-07 00:00:00-04:00,10.2175,75.27,35.93,23.25,56.98,39.6,141.51,33.69,121.93,28.95,5.56,80.9,48.81,73.36,138.23,80.1,8.7,41.32,168.83,7.58,134.37,7.03,166.02,137.36,141.84,32.77,73.33,58.35,11.67,3.67,46.51,10.86,27.36,47.03,75.31,81.61,89.89,286.48,57.35,24.48,47.92,28.7473,41.23
2020-04-08 00:00:00-04:00,11.33,78.55,36.48,24.13,61.79,40.22,146.81,35.11,127.42,29.84,5.88,86.04,52.02,78.22,144.96,85.51,9.42,45.33,174.28,8.03,137.31,7.31,176.86,143.14,146.03,34.29,79.51,60.26,11.805,3.95,48.3,11.68,29.45,48.85,80.28,87.01,92.98,326.76,58.33,27.5,51.57,30.27,43.85
2020-04-09 00:00:00-04:00,12.51,79.725,37.55,26.55,67.0,40.19,151.81,36.84,125.03,31.0,6.01,84.33,52.74,81.6,145.73,90.33,9.67,44.82,175.2,8.19,140.88,7.14,184.26,141.22,145.73,36.5,78.51,60.51,12.97,4.12,46.16,11.61,30.73,50.39,75.46,83.25,89.94,344.05,60.95,31.52,50.05,33.19,43.09
2020-04-13 00:00:00-04:00,11.56,80.38,36.06,25.62,63.22,39.63,147.44,35.2,114.17,29.91,5.79,84.87,52.05,79.54,146.02,87.35,9.71,43.29,174.79,8.3,136.95,7.03,179.38,139.96,144.42,34.26,79.56,59.52,12.2,4.395,46.16,12.04,29.96,50.4,78.52,84.72,90.43,313.6,62.16,28.9,49.7,31.4499,42.76
2020-04-14 00:00:00-04:00,11.95,82.18,37.24,25.77,63.69,40.68,140.99,35.91,116.46,30.04,6.3,84.61,51.2,81.99,152.14,90.46,9.11,42.23,178.14,8.31,138.5,6.925,178.42,145.97,151.07,34.77,81.92,64.39,12.18,4.25,47.62,12.06,30.42,52.28,77.38,89.89,95.61,318.16,61.4,30.88,50.94,30.16,42.42
2020-04-15 00:00:00-04:00,12.28,81.87,35.5,24.07,58.23,40.06,145.89,34.8,111.54,28.1,5.78,82.49,49.18,79.8,152.76,87.59,8.67,39.85,176.91,7.665,133.8,6.505,178.52,147.73,151.18,32.83,78.59,62.31,11.37,4.23,46.43,11.285,29.5,51.61,74.92,84.56,92.88,316.94,60.14,31.86,46.76,28.44,40.51
2020-04-16 00:00:00-04:00,11.0601,81.8,35.64,23.18,58.56,39.85,134.1248,35.47,113.22,26.91,5.71,79.99,46.05,78.07,154.83,87.6,8.085,36.54,176.28,7.57,132.44,6.24,176.95,149.675,154.73,30.66,77.5,61.89,10.83,3.89,45.52,10.84,29.71,50.82,71.1,86.83,95.0,300.89,60.97,28.21,45.03,26.89,39.14
2020-04-17 00:00:00-04:00,11.57,83.46,37.19,24.49,61.41,41.08,153.7579,38.3,116.3,28.31,5.75,87.21,51.89,81.48,156.345,90.04,9.22,41.805,179.25,8.33,138.16,6.835,183.4,151.91,157.31,31.19,80.34,62.19,11.44,4.35,45.7,11.67,31.38,51.82,76.59,86.23,95.33,337.33,62.34,29.07,51.76,28.35,43.24
2020-04-20 00:00:00-04:00,11.05,83.99,36.33,23.75,60.02,40.33,143.58,37.26,114.47,27.52,5.69,83.51,50.55,79.1,155.72,86.65,9.16,41.16,178.26,8.02,135.2,6.515,180.4,151.68,157.9,31.05,77.72,61.38,11.14,4.21,43.4,11.5,31.05,50.85,71.27,84.71,92.53,316.79,63.87,27.78,50.3,27.66,41.17
2020-04-21 00:00:00-04:00,11.0,80.36,34.96,22.24,57.86,38.71,136.31,35.03,109.86,26.86,5.67,81.67,49.67,76.61,153.74,85.48,9.05,40.51,170.67,7.405,131.69,6.48,173.82,149.81,152.76,30.11,74.78,59.05,10.895,4.23,41.35,11.49,30.3,49.69,73.46,81.19,88.2,308.11,61.87,27.87,49.46,26.82,40.97
2020-04-22 00:00:00-04:00,10.275,81.49,35.415,22.29,59.45,38.77,135.08,35.51,110.56,27.38,5.595,84.69,53.25,78.71,160.495,87.29,9.74,43.17,182.31,7.635,133.02,6.425,176.0347,153.3699,156.85,29.76,79.09,60.09,11.055,4.545,43.99,11.8,31.1,49.69,80.52,86.72,93.07,304.43,59.89,25.9001,50.59,26.7981,42.165
2020-04-23 00:00:00-04:00,10.25,82.05,35.74,22.66,60.58,39.64,137.61,36.42,112.8,27.85,5.93,86.8,53.92,76.96,160.68,85.11,10.57,44.23,185.15,7.81,130.49,6.5163,175.04,155.77,159.93,30.1,78.8,59.64,11.22,4.83,43.78,12.41,31.23,50.99,79.32,85.92,92.85,314.25,60.92,25.7298,52.07,26.5243,43.46
2020-04-24 00:00:00-04:00,10.3,83.6,35.98,23.355,61.45,40.4,129.0,36.89,114.04,28.02,6.29,86.98,53.1,77.91,165.05,85.7,10.53,43.36,190.1,8.48,129.21,6.265,176.91,154.76,162.96,29.33,82.01,59.8,11.33,4.92,44.15,12.04,32.61,51.42,77.47,89.92,96.48,304.65,58.98,25.57,52.5,26.9299,43.74
2020-04-27 00:00:00-04:00,10.03,84.69,36.55,24.18,62.26,42.55,128.51,36.97,115.24,28.38,5.44,89.66,53.89,78.53,169.64,86.72,10.76,44.52,187.54,8.855,134.5,6.42,183.54,154.02,161.15,29.105,84.75,60.53,11.589,4.85,45.28,12.3499,33.68,52.29,81.83,91.2,98.41,317.21,59.71,25.01,55.59,28.42,43.92
2020-04-28 00:00:00-04:00,11.26,82.74,37.18,25.29,64.31,43.38,130.91,35.92,115.51,28.04,5.81,89.93,54.01,79.29,165.35,87.63,10.97,44.94,182.86,8.9171,136.49,6.7999,187.08,151.39,157.27,29.72,87.35,60.131,11.53,4.985,45.3,11.76,33.72,53.78,82.75,93.14,100.68,336.75,62.82,27.84,57.88,28.87,44.98
