,ACN,AMAT,BBY,BLL,CME,CRM,CSCO,DIS,EA,EQR,EXR,HAS,HD,HPQ,ILMN,INTC,IRM,JNPR,KSS,LOW,MSFT,NKE,NVDA,PAYX,PLD,SNPS,STX,TJX,TSCO,VTR,WDC,WELL,WM
2017-08-21 00:00:00-04:00,128.17,43.3,60.46,39.19,125.27,91.72,30.69,100.36,116.83,67.78,75.51,94.82,149.2,18.56,190.68,34.92,37.58,27.13,37.34,73.83,72.14,53.61,159.14,55.78,62.06,77.95,31.46,35.73,54.74,67.45,83.86,71.98,73.91
2017-08-22 00:00:00-04:00,129.32,44.44,61.78,39.35,121.24,92.95,31.26,102.78,119.04,65.53,75.8,94.545,149.92,19.03,194.76,34.65,37.735,27.58,38.17,75.8,73.15,54.12,162.5,56.1,61.71,78.84,32.28,35.795,56.17,66.9,86.655,70.93,74.56
2017-08-23 00:00:00-04:00,128.36,44.02,62.11,38.99,120.83,93.11,30.93,101.5,118.17,65.76,77.72,93.9,149.11,18.85,193.62,34.66,38.39,27.34,38.285,73.01,72.73,53.61,165.78,55.77,62.79,78.53,31.01,35.79,57.05,67.53,88.32,71.58,74.39
2017-08-24 00:00:00-04:00,128.64,43.73,61.8,38.81,120.81,94.14,31.25,101.53,117.83,67.97,77.53,95.05,148.25,19.42,193.96,34.7,38.53,27.44,38.45,72.6,72.7,53.8396,165.2,55.56,62.26,78.55,31.01,35.44,57.695,67.77,89.45,71.39,74.02
2017-08-25 00:00:00-04:00,129.4,43.31,61.89,38.9,127.13,94.13,31.46,102.439,116.9,68.01,76.91,95.19,149.7,19.33,192.18,34.68,38.485,27.55,39.23,73.38,72.83,53.91,163.81,56.22,62.59,78.49,31.26,35.84,59.57,67.91,90.27,71.95,74.25
2017-08-28 00:00:00-04:00,129.24,43.64,62.48,38.68,121.77,93.66,31.54,102.57,118.74,65.17,77.26,94.62,151.39,19.18,197.03,34.65,39.065,27.53,39.55,73.81,72.83,53.71,164.96,56.5,62.43,78.8,31.48,35.89,58.97,67.49,90.55,71.26,74.62
2017-08-29 00:00:00-04:00,129.65,44.03,55.02,39.055,121.25,93.83,31.49,102.6,119.239,67.15,78.07,94.84,149.83,19.23,195.94,34.73,39.25,27.43,39.14,73.45,73.06,52.73,164.7,56.6,62.17,78.82,31.45,35.725,58.76,67.79,90.05,71.93,75.1
2017-08-30 00:00:00-04:00,129.74,45.47,54.17,39.21,120.94,94.86,32.0,102.87,121.97,65.11,77.59,95.28,150.0,19.18,199.74,34.9,39.5,27.64,39.7165,73.91,74.0,52.54,165.65,56.62,62.43,79.6,31.5,36.02,58.95,68.11,90.29,72.5,75.29
2017-08-31 00:00:00-04:00,130.67,45.12,54.26,39.98,125.81,95.46,32.22,100.39,121.49,64.96,77.6,98.25,149.88,19.08,204.47,35.07,39.41,27.72,39.79,73.9,74.78,52.8,169.44,57.02,63.29,80.41,31.54,36.135,59.51,68.38,88.28,73.21,75.45
2017-09-01 00:00:00-04:00,130.1,45.09,54.5,40.14,121.12,96.0,32.31,101.51,119.31,64.8,77.78,98.33,150.76,19.36,207.15,35.09,39.43,27.7,40.1,74.64,73.92,53.345,170.39,57.06,63.74,80.41,31.79,36.17,59.53,68.76,90.41,73.65,75.53
2017-09-05 00:00:00-04:00,129.79,44.48,55.26,39.68,125.46,96.19,31.62,101.6,118.2,67.15,78.39,95.51,152.98,19.23,207.23,35.03,39.55,27.16,40.4,75.6999,73.63,53.01,165.92,56.71,63.54,80.0,32.75,36.14,59.38,68.94,89.5,74.08,74.3
2017-09-06 00:00:00-04:00,131.12,44.735,55.66,39.69,123.2,95.79,31.87,101.5,117.01,67.23,79.39,93.66,156.575,19.38,207.43,35.77,39.25,27.5,42.37,77.46,73.4,52.77,165.8,57.19,63.16,80.0,32.78,36.51,60.02,68.35,89.57,73.66,74.49
2017-09-07 00:00:00-04:00,134.24,45.22,55.99,39.95,125.74,96.74,31.76,97.01,118.92,67.73,81.24,92.66,157.94,19.29,210.22,35.53,39.865,27.02,42.419,77.7,74.36,52.4,166.59,57.01,63.71,79.79,32.34,36.46,60.91,69.04,88.4,74.01,74.86
2017-09-08 00:00:00-04:00,133.74,44.34,55.5,39.97,128.04,96.43,31.48,97.1,118.27,68.1,82.24,94.11,159.67,19.11,209.69,35.18,40.05,26.61,42.02,78.59,74.0,52.2,163.68,56.89,63.96,79.54,32.0,36.2,60.3,69.48,87.0,74.67,75.88
2017-09-11 00:00:00-04:00,136.22,45.58,55.96,40.925,124.21,97.73,32.21,96.32,121.19,68.6,79.72,95.81,158.35,19.34,212.24,35.78,40.38,26.99,43.39,77.5,74.74,53.009,168.93,57.33,65.09,79.6,30.94,36.415,60.91,69.37,87.38,75.37,76.47
2017-09-12 00:00:00-04:00,136.22,45.65,56.81,40.41,130.11,96.82,32.42,97.91,120.41,65.4,77.5,94.92,159.93,19.48,213.95,36.09,40.16,27.54,43.72,78.68,74.67,53.4,169.61,58.17,64.66,79.57,31.9,36.775,61.69,68.5392,88.78,74.35,77.06
2017-09-13 00:00:00-04:00,134.775,46.12,58.61,40.355,126.2,95.58,32.18,98.03,119.6,65.11,77.67,95.96,160.02,19.28,213.43,36.33,39.71,27.59,43.99,77.84,75.2,53.52,170.35,58.05,63.99,79.11,32.78,36.735,62.36,68.37,85.74,74.1,76.56
2017-09-14 00:00:00-04:00,134.87,47.06,58.38,40.1,132.13,95.37,32.18,97.95,119.19,65.19,78.37,95.06,159.38,19.47,210.98,36.48,39.16,27.56,44.43,78.51,74.77,53.73,169.39,57.51,65.29,80.2,32.65,36.605,62.49,68.97,85.78,74.44,76.59
2017-09-15 00:00:00-04:00,135.34,47.12,58.62,40.53,126.61,94.655,32.43,98.55,119.51,67.87,79.07,94.81,158.39,19.47,210.68,36.96,39.48,27.8,45.12,77.99,75.29,53.84,180.1,57.86,65.19,79.8,33.53,36.87,63.155,69.35,88.52,74.57,76.75
2017-09-18 00:00:00-04:00,136.95,48.04,57.35,40.47,126.62,95.75,32.53,98.11,120.04,65.14,79.41,93.23,157.87,19.6,209.36,37.01,39.47,27.71,44.9,77.68,75.16,53.49,187.59,58.07,65.04,80.43,33.52,36.7,61.35,68.86,89.18,74.31,76.92
2017-09-19 00:00:00-04:00,136.72,48.265,52.75,40.3,127.11,95.34,32.49,98.44,120.24,66.82,79.45,95.0,157.61,19.49,204.95,37.23,39.84,27.61,45.39,77.51,75.44,53.33,187.36,58.07,64.74,81.15,32.18,36.42,61.25,68.18,89.92,73.48,77.0
2017-09-20 00:00:00-04:00,137.98,47.28,52.59,40.79,133.77,95.19,32.61,99.22,120.35,66.72,79.46,95.53,158.69,19.6,203.08,37.06,39.705,27.7,45.01,77.9,74.92,53.55,185.83,58.52,64.65,80.68,32.385,36.205,60.61,68.07,86.37,73.2,77.13
2017-09-21 00:00:00-04:00,136.67,47.14,53.97,40.49,133.81,94.87,32.7,98.1,118.02,66.48,79.355,94.84,159.25,19.77,200.16,37.21,39.78,27.7,44.95,78.07,74.22,53.2,180.76,58.18,64.37,80.07,32.72,36.415,60.75,67.53,85.48,72.22,77.02
2017-09-22 00:00:00-04:00,137.86,47.76,53.91,40.69,129.39,94.93,33.38,98.56,118.49,64.22,78.881,96.14,159.935,19.94,201.37,37.16,40.12,27.99,46.05,78.25,74.36,53.2,178.97,59.75,63.63,80.37,33.58,36.24,61.1,66.04,86.47,70.94,76.94
2017-09-25 00:00:00-04:00,138.15,46.325,54.18,40.5,134.32,92.46,33.73,98.78,114.19,66.08,79.71,96.6,161.15,19.85,201.38,37.17,40.11,27.86,46.2,79.35,73.27,53.235,170.95,60.04,64.02,79.43,33.16,36.925,62.84,66.63,86.09,71.32,77.34
2017-09-26 00:00:00-04:00,136.85,45.92,54.655,40.66,133.1,92.34,33.79,98.64,113.91,64.36,79.38,97.46,161.27,19.89,198.43,37.505,39.36,27.85,46.26,79.3,73.3,53.72,171.96,59.94,63.66,79.16,32.875,36.895,62.86,66.16,86.29,71.83,77.36
2017-09-27 00:00:00-04:00,136.66,48.84,56.66,40.68,134.54,93.22,33.475,98.45,115.97,63.96,78.03,97.15,160.92,19.88,197.75,37.53,38.13,28.11,46.33,79.24,73.85,52.67,175.73,60.34,62.91,79.82,33.17,37.078,62.9,65.11,88.71,69.9,77.06
2017-09-28 00:00:00-04:00,136.32,50.63,56.85,41.1,135.87,92.59,33.35,98.045,116.61,64.18,79.09,97.021,162.35,19.96,198.99,37.85,38.8,27.71,45.94,79.42,73.86,52.63,175.66,60.26,63.55,79.87,32.98,36.97,63.109,65.39,86.71,70.56,77.15
2017-09-29 00:00:00-04:00,135.04,52.1,56.94,40.98,135.69,93.39,33.62,98.55,118.05,65.9,79.91,97.65,163.52,19.95,199.17,38.08,38.89,27.82,45.64,79.94,74.45,51.83,178.67,59.96,63.45,80.54,33.18,36.855,63.29,65.1,86.4,70.28,77.01
2017-10-02 00:00:00-04:00,135.41,52.08,57.41,41.36,136.42,93.94,33.75,99.87,117.94,63.94,79.61,97.64,164.04,20.13,202.21,39.07,39.27,28.38,44.6,80.82,74.6,51.87,178.93,59.81,63.6,81.17,34.2,36.705,62.99,63.91,83.37,69.57,77.51
2017-10-03 00:00:00-04:00,134.23,51.845,56.91,41.56,137.32,95.37,33.85,100.78,117.97,65.55,79.01,97.57,165.21,20.1,202.47,39.38,38.9592,28.545,44.46,81.34,74.27,51.48,179.36,61.99,63.68,81.27,34.06,36.905,63.18,63.67,82.99,69.43,78.01
2017-10-04 00:00:00-04:00,135.15,51.595,57.18,41.44,136.86,95.52,33.44,100.51,118.55,66.5,79.59,97.68,165.24,20.27,205.74,39.33,39.02,28.69,43.83,81.46,74.68,52.08,180.83,62.61,64.08,81.89,33.98,36.82,62.18,63.66,84.34,68.62,75.1
2017-10-05 00:00:00-04:00,136.21,51.43,57.49,41.71,138.01,95.75,33.6,100.12,119.53,66.57,80.46,96.57,166.12,20.35,205.78,39.54,39.02,28.46,44.29,82.26,75.97,52.18,180.72,63.25,64.56,82.07,34.11,36.925,62.44,63.31,83.59,68.5,75.44
2017-10-06 00:00:00-04:00,136.22,52.38,58.77,41.7,137.19,96.35,33.74,99.27,120.08,66.35,80.38,96.27,165.823,20.6,204.12,39.62,38.11,28.415,43.34,81.85,75.99,52.42,181.3,63.62,64.51,82.48,33.79,36.785,61.04,63.32,83.86,68.27,75.06
2017-10-09 00:00:00-04:00,136.97,52.68,59.115,41.74,137.99,96.26,33.76,99.56,118.61,66.42,80.01,96.63,165.62,20.57,203.27,39.86,38.31,27.32,42.97,81.73,76.3,51.5257,185.38,63.65,64.81,82.71,33.85,36.503,60.22,63.28,84.28,68.27,75.56
2017-10-10 00:00:00-04:00,137.54,52.59,57.18,42.17,137.23,95.4,33.55,99.59,117.83,66.37,80.19,96.19,165.19,20.58,204.11,39.65,38.81,27.3,43.27,81.1,76.31,51.53,188.94,63.71,64.71,82.66,33.76,36.125,60.29,63.27,86.01,68.0,75.51
2017-10-11 00:00:00-04:00,136.88,53.22,55.46,41.98,137.21,95.99,33.59,97.76,116.03,64.79,80.56,96.62,165.21,20.4,206.65,39.29,38.93,26.87,43.21,81.19,76.41,51.035,190.93,63.48,64.49,82.86,33.5,36.275,59.43,63.04,85.62,67.91,75.84
2017-10-12 00:00:00-04:00,139.19,53.31,55.12,42.23,137.7,96.71,33.27,96.16,117.15,65.53,81.61,96.61,164.6,20.39,208.19,39.19,39.81,25.48,42.32,81.56,77.13,50.82,191.03,64.41,65.06,84.74,33.62,35.895,58.2,63.04,85.77,68.0,75.68
2017-10-13 00:00:00-04:00,139.22,53.95,55.08,42.35,132.41,96.99,33.48,97.43,118.67,67.51,82.75,96.6,164.6,21.71,206.92,39.68,39.87,25.81,42.14,82.35,77.5,51.01,194.59,63.75,65.22,84.62,34.4,36.05,58.83,63.4,87.8,68.22,75.78
2017-10-16 00:00:00-04:00,139.09,55.05,54.89,42.18,137.53,97.13,33.54,98.0989,117.49,67.25,81.85,97.13,164.18,21.805,206.22,39.76,39.82,26.04,42.86,81.2,77.66,51.355,197.91,63.45,64.95,84.07,34.5,35.575,58.64,63.12,86.83,68.07,75.46
2017-10-17 00:00:00-04:00,138.66,55.125,54.66,41.66,136.19,96.72,33.59,98.32,115.98,66.84,82.19,96.58,163.35,21.56,206.48,39.78,40.12,26.12,43.31,81.11,77.57,52.0,197.72,62.91,64.3,83.74,33.97,35.9,59.11,63.19,85.78,68.19,75.61
2017-10-18 00:00:00-04:00,137.43,55.34,55.47,42.09,136.36,96.41,33.54,98.25,113.15,66.71,81.91,96.73,163.47,21.725,205.66,40.26,40.79,26.08,43.64,80.77,77.64,52.31,197.54,63.03,65.32,83.18,34.26,35.66,58.69,63.32,85.53,68.32,75.7
2017-10-19 00:00:00-04:00,138.65,55.33,55.46,41.95,134.96,97.2,33.77,98.22,113.07,64.39,81.71,96.66,163.24,21.97,205.19,40.11,40.96,25.82,43.86,81.26,77.92,52.71,197.79,63.51,64.59,83.38,34.35,35.705,58.42,63.03,85.47,68.21,76.13
2017-10-20 00:00:00-04:00,139.46,56.09,55.82,41.98,135.12,98.88,34.25,99.4,113.61,64.47,81.7,98.19,163.37,22.02,209.78,40.42,40.9,26.03,44.49,80.04,78.8,53.06,196.86,64.04,64.43,84.32,34.93,36.035,58.88,63.0,86.41,68.16,76.48
2017-10-23 00:00:00-04:00,139.35,56.38,56.03,42.58,134.61,98.46,34.375,98.76,113.68,66.68,81.87,89.77,164.77,22.12,211.6,40.83,40.07,25.77,44.16,80.44,78.85,53.7,196.62,64.34,64.5,84.28,39.3501,36.105,58.44,62.51,87.99,67.51,76.47
2017-10-24 00:00:00-04:00,138.93,56.38,56.64,42.59,134.03,98.68,34.57,97.51,113.39,64.13,80.41,92.96,166.05,21.95,210.68,40.98,39.9,26.17,43.95,81.16,78.86,53.43,198.67,63.89,64.06,84.79,38.85,35.875,58.29,61.83,87.88,66.86,76.7
2017-10-25 00:00:00-04:00,141.16,55.31,55.16,42.12,133.85,99.6,34.3,97.78,114.56,66.89,80.625,94.4,166.1,21.67,204.86,40.78,39.8,24.56,43.79,80.97,78.64,54.935,193.64,64.08,64.04,85.69,38.16,35.72,57.95,61.49,87.3,66.21,76.27
2017-10-26 00:00:00-04:00,141.96,55.91,55.96,42.72,136.6,100.01,34.26,98.56,115.83,67.165,78.68,94.92,167.66,21.51,208.4,41.38,39.67,24.85,44.64,81.53,78.75,56.81,195.59,64.58,64.26,86.8,38.18,35.73,57.35,61.1,89.39,65.75,80.0
2017-10-27 00:00:00-04:00,143.28,56.68,55.2,42.44,132.64,100.69,34.4,97.53,116.88,67.64,80.29,97.14,167.3,21.49,209.97,44.4,39.98,25.2,42.58,80.6,83.82,55.97,201.75,65.39,64.69,87.19,36.89,35.265,58.26,62.52,87.11,67.16,80.99
2017-10-30 00:00:00-04:00,143.27,55.9,55.38,42.64,136.1,100.7,34.02,98.06,117.56,65.33,81.08,95.47,165.3,21.38,203.72,44.37,40.1,24.92,41.51,79.42,83.84,55.26,203.76,64.48,64.08,86.27,36.67,34.673,60.5,63.25,85.78,67.21,80.56
2017-10-31 00:00:00-04:00,142.38,56.43,55.96,42.93,137.17,102.33,34.16,97.8,119.6,65.56,81.57,92.58,165.78,21.54,205.18,45.49,39.99,24.83,41.76,79.94,83.18,54.99,206.75,63.8,64.58,86.52,36.98,34.89,60.27,62.74,89.27,66.95,80.85
2017-11-01 00:00:00-04:00,142.95,55.72,56.02,42.37,136.13,101.96,34.63,98.24,114.45,66.1,81.65,90.5,165.35,21.46,207.71,46.71,39.82,24.86,41.9,79.91,83.16,55.07,207.2,64.14,64.99,86.13,36.97,34.86,59.28,63.08,89.25,67.02,79.8
2017-11-02 00:00:00-04:00,143.45,56.25,57.35,41.79,135.3,102.6,34.2,97.57,112.73,66.84,83.11,89.61,162.68,21.45,208.81,47.09,39.88,24.4,42.26,76.65,84.06,55.12,205.911,64.54,65.92,86.95,36.77,35.105,59.66,63.84,88.6,67.7,80.34
2017-11-03 00:00:00-04:00,144.05,56.55,56.92,41.43,135.07,102.69,34.47,98.61,113.19,66.49,85.05,90.69,164.41,21.47,213.96,46.34,40.12,24.55,42.04,77.92,84.13,55.72,208.68,63.98,66.28,86.92,36.34,34.3,58.98,64.11,87.04,68.17,80.39
2017-11-06 00:00:00-05:00,143.96,56.32,56.39,41.13,133.23,102.379,34.42,100.65,112.47,69.22,86.02,91.02,164.22,21.45,209.27,46.71,40.64,24.75,42.63,77.41,84.48,56.05,209.62,64.01,66.53,87.23,37.45,34.115,59.61,64.1,87.85,68.0,79.94
2017-11-07 00:00:00-05:00,143.48,56.47,55.12,40.74,137.55,102.72,34.385,101.6,111.7,67.8,85.68,89.89,163.67,21.38,211.74,46.78,40.6,24.495,40.69,77.61,84.26,55.15,212.01,64.28,66.52,86.9,37.12,34.15,59.14,64.32,86.08,68.6,80.32
2017-11-08 00:00:00-05:00,144.91,56.92,56.55,40.43,137.6,105.05,34.49,101.19,114.155,68.59,86.02,89.01,164.06,21.42,211.11,46.7,40.77,24.785,40.78,78.1,84.57,55.76,209.1,64.55,66.72,87.05,37.71,33.99,60.64,64.66,87.11,68.76,80.53
2017-11-09 00:00:00-05:00,143.84,55.49,55.93,40.01,138.05,103.6,34.04,101.86,111.89,69.89,85.42,88.69,163.24,21.35,209.67,46.29,40.62,25.36,41.17,78.08,84.09,56.15,205.1592,64.77,66.46,86.89,37.41,34.63,61.88,64.82,87.63,68.29,80.09
2017-11-10 00:00:00-05:00,143.92,56.33,56.68,39.67,137.93,105.23,33.99,104.79,112.73,69.255,86.005,91.45,164.12,21.24,208.95,45.58,40.67,24.99,43.03,77.49,83.86,56.09,216.14,64.57,66.22,87.29,37.98,35.11,62.66,64.92,88.92,68.13,80.01
2017-11-13 00:00:00-05:00,143.94,57.02,56.97,40.0,140.13,105.75,33.95,104.75,112.0,68.38,86.85,96.84,165.72,21.17,209.08,45.75,40.98,25.37,41.19,77.52,83.93,55.89,212.58,65.11,67.08,87.81,37.66,35.36,61.34,65.39,88.46,68.3,80.82
2017-11-14 00:00:00-05:00,144.97,56.42,57.19,39.99,135.2,106.2273,34.04,102.35,112.26,69.98,86.34,95.99,168.05,21.37,206.05,45.87,41.0,26.43,42.21,79.22,84.05,55.99,214.18,65.37,67.17,87.76,37.49,33.965,61.65,65.03,91.58,68.1,81.06
2017-11-15 00:00:00-05:00,144.27,55.77,57.31,39.38,134.69,105.43,34.1134,103.7,111.48,69.02,85.68,94.76,165.49,21.36,205.49,45.47,40.53,25.96,42.27,78.37,82.99,56.63,209.98,64.59,65.59,87.63,37.81,34.52,62.85,64.37,90.36,67.75,80.42
2017-11-16 00:00:00-05:00,147.04,57.84,55.285,40.21,140.11,107.04,35.89,103.6,111.58,69.24,87.18,95.9,167.49,21.58,208.45,45.64,40.83,26.19,42.25,79.47,83.19,57.23,211.59,65.63,67.05,89.04,39.13,34.525,63.3,64.53,91.21,67.95,80.39
2017-11-17 00:00:00-05:00,145.43,56.48,55.83,39.67,139.46,107.57,35.9,103.44,108.84,66.59,87.19,95.89,167.72,21.74,209.07,44.63,40.77,26.31,43.71,80.23,82.37,59.175,211.31,64.92,66.31,88.37,39.42,35.51,64.495,64.4,91.31,67.95,79.35
2017-11-20 00:00:00-05:00,146.57,57.615,56.34,39.44,141.92,107.38,36.5,102.74,107.63,66.2,87.34,95.01,170.46,22.11,210.65,44.62,40.91,26.98,44.335,81.48,82.54,59.25,214.03,65.18,66.45,88.88,39.86,35.6,65.72,64.26,90.9,67.93,79.62
2017-11-21 00:00:00-05:00,147.99,58.8,56.07,39.3,142.6,108.8,36.64,102.96,107.71,68.1,87.66,95.04,172.72,22.475,212.04,44.94,41.36,26.99,44.21,80.57,83.73,59.39,216.01,65.13,67.4,89.37,40.15,35.61,64.88,64.34,92.35,68.27,79.57
2017-11-22 00:00:00-05:00,147.14,57.68,56.48,39.22,136.81,106.81,36.45,102.74,107.31,66.42,87.4,95.03,172.07,21.34,215.34,44.64,41.13,27.01,44.64,79.56,83.09,59.1,214.93,64.69,66.91,89.34,40.34,35.285,64.71,64.25,92.91,68.16,78.97
2017-11-24 00:00:00-05:00,147.6,57.91,57.015,39.63,141.87,107.14,36.495,102.65,107.93,68.22,87.37,94.65,172.39,21.23,214.78,44.73,41.4,27.34,45.09,79.24,83.27,59.31,216.95,64.695,67.09,90.14,40.3,35.425,64.28,64.685,92.77,68.25,79.09
2017-11-27 00:00:00-05:00,147.51,56.95,57.04,39.73,142.07,106.58,36.88,102.78,106.99,65.92,87.4,93.69,174.16,21.24,223.86,44.49,40.5,27.38,45.21,79.83,83.86,59.63,214.13,64.66,66.88,89.23,39.08,35.475,64.71,63.87,86.54,67.48,79.55
2017-11-28 00:00:00-05:00,148.05,57.34,58.07,39.28,139.94,106.48,37.76,102.58,109.47,65.21,85.21,93.77,176.61,21.67,226.28,44.73,40.68,28.2,46.01,81.69,84.88,59.5801,210.71,65.8,66.69,89.82,39.9801,36.33,67.77,63.63,86.9,67.14,80.3
2017-11-29 00:00:00-05:00,146.94,52.91,58.83,39.55,147.83,103.53,37.47,104.4,105.49,66.745,85.07,92.83,177.24,21.43,227.45,43.95,40.51,29.61,47.7,83.3,83.335,60.34,196.37,66.56,66.13,86.66,38.755,37.39,69.35,64.071,80.99,67.29,81.29
2017-11-30 00:00:00-05:00,147.99,52.77,59.62,39.9,149.46,104.31,37.3,103.98,106.34,66.8,85.35,93.03,179.8,21.45,230.03,44.83,40.86,27.7608,47.97,83.37,84.09,60.41,200.6,67.31,66.23,90.38,38.57,37.77,68.22,64.0,78.86,67.49,81.35
2017-12-01 00:00:00-05:00,146.53,51.9,60.32,39.54,150.8,103.83,37.59,105.23,105.99,64.85,85.16,91.83,180.4,21.41,225.24,44.67,40.74,28.37,48.05,84.24,84.26,59.88,197.68,66.87,66.18,90.32,39.1,37.675,68.14,64.8,79.33,67.92,80.91
2017-12-04 00:00:00-05:00,147.13,49.77,62.55,40.61,153.4,99.83,37.71,110.23,100.83,64.63,84.81,92.14,184.86,21.08,213.46,44.49,40.51,27.96,50.15,88.04,81.07,60.1,186.6577,67.6,65.93,87.72,39.21,38.495,68.27,62.8,77.12,67.115,82.24
2017-12-05 00:00:00-05:00,147.66,50.07,61.98,40.58,152.12,100.68,37.3,107.11,103.38,65.49,84.86,91.11,182.83,21.065,211.06,43.43,40.35,27.62,48.25,86.32,81.59,60.42,187.7,67.94,64.45,87.36,39.13,37.805,68.75,62.715,78.55,66.11,82.41
2017-12-06 00:00:00-05:00,148.28,51.01,60.97,40.8,152.76,102.94,37.42,105.46,103.18,65.39,85.44,90.8,180.81,21.02,213.98,43.45,40.08,27.96,48.15,82.42,82.79,59.73,189.246,68.43,64.71,88.64,39.17,37.535,66.99,62.99,77.86,66.28,82.58
2017-12-07 00:00:00-05:00,148.59,52.29,61.53,40.6,147.28,104.07,37.41,105.29,104.4,63.5,85.24,91.37,182.0,20.97,214.66,43.08,39.99,28.4,48.88,83.66,82.49,60.62,191.98,68.54,65.82,90.33,39.5901,36.93,66.48,63.53,78.35,66.15,82.99
2017-12-08 00:00:00-05:00,150.53,51.42,63.79,39.4,148.01,103.43,37.61,104.23,105.27,65.81,86.27,91.365,183.4,21.08,217.64,43.35,40.13,28.39,49.78,85.58,84.16,61.31,191.48,69.01,66.14,90.53,40.49,36.935,67.67,63.3,81.47,66.31,83.64
2017-12-11 00:00:00-05:00,150.72,51.62,63.64,39.6,147.9,104.54,37.96,106.81,107.92,64.26,87.8,91.65,182.17,21.3,214.12,43.66,40.71,28.4,50.47,85.54,85.22,61.95,194.66,69.02,65.74,89.56,40.46,36.65,67.17,63.33,81.2,65.92,84.43
2017-12-12 00:00:00-05:00,152.15,50.47,63.52,38.9,148.21,103.77,37.91,107.4,107.68,66.3,87.86,92.02,181.83,20.985,212.81,43.33,37.81,28.93,50.3,84.99,85.62,62.18,190.81,68.73,66.16,87.59,42.12,36.8,67.84,63.83,81.77,66.13,83.71
2017-12-13 00:00:00-05:00,151.44,50.76,64.42,38.65,151.62,103.94,38.16,107.61,105.55,65.67,87.62,95.47,183.12,20.85,214.55,43.34,38.32,29.12,50.74,85.62,85.35,64.3,186.22,68.81,65.76,88.25,42.1,36.96,67.93,63.82,83.64,66.4,84.4
2017-12-14 00:00:00-05:00,151.24,51.31,63.78,38.09,145.69,104.24,37.91,110.66,106.43,63.75,86.6,95.89,182.15,20.75,210.85,43.27,37.95,28.81,49.79,85.59,84.72,64.55,186.47,68.34,65.91,87.99,41.95,36.705,66.79,63.47,82.64,66.28,83.73
2017-12-15 00:00:00-05:00,152.64,52.56,65.32,39.2,151.01,105.48,38.17,111.22,109.16,65.66,87.55,94.05,182.57,20.93,216.49,44.59,37.67,28.4,51.34,86.68,86.82,64.7801,191.6,69.78,65.98,87.86,42.04,37.083,68.42,64.24,81.61,66.93,84.93
2017-12-18 00:00:00-05:00,151.74,53.41,67.02,38.33,151.3,105.1,38.52,111.14,107.33,65.63,87.61,91.55,184.8,21.3,217.35,46.28,37.94,28.61,53.28,87.44,86.44,64.83,197.96,70.24,65.87,87.93,43.0,37.735,69.2,64.4,83.61,67.35,85.18
2017-12-19 00:00:00-05:00,152.21,52.95,65.81,38.27,150.13,104.26,38.3,111.92,106.99,64.3,86.21,91.67,185.99,21.43,214.69,47.05,37.95,28.45,52.88,88.87,85.83,64.25,196.1,69.26,63.38,88.36,42.18,38.025,70.5,61.83,84.24,64.48,84.71
2017-12-20 00:00:00-05:00,151.75,53.29,66.741,37.79,149.45,103.39,38.74,109.7,108.46,62.2,85.67,91.1,187.28,21.47,216.42,47.64,37.18,28.5,53.13,90.19,85.59,63.61,196.7501,69.2,63.05,87.1,41.54,37.91,72.97,60.69,82.78,63.67,85.79
2017-12-21 00:00:00-05:00,154.23,51.9,67.1,37.635,150.88,103.62,38.53,109.57,107.97,61.79,85.16,92.84,188.1,21.265,214.57,46.81,37.15,28.68,53.46,90.74,85.57,64.84,195.88,68.64,63.02,86.49,41.95,38.15,74.4,59.84,80.835,63.48,85.82
2017-12-22 00:00:00-05:00,153.9,52.08,67.13,37.77,148.99,102.61,38.555,108.71,106.01,63.81,86.1,93.54,188.14,21.26,215.74,46.75,37.66,28.87,53.67,91.2,85.58,63.3,195.26,68.27,63.84,85.81,42.18,38.135,74.49,60.14,80.68,63.41,85.92
2017-12-26 00:00:00-05:00,152.98,51.045,68.01,37.595,144.25,102.54,38.49,108.12,105.06,62.48,86.81,92.8,190.36,21.235,214.21,46.08,37.65,28.85,56.86,91.91,85.4,63.65,197.46,68.85,63.815,85.35,42.14,38.725,75.29,60.18,80.0,63.47,85.88
2017-12-27 00:00:00-05:00,153.31,51.68,68.37,37.55,144.76,102.649,38.55,107.63,105.22,64.07,87.39,91.675,190.15,21.28,215.42,46.1,37.44,28.88,55.28,92.11,85.69,62.94,197.1199,68.4,64.28,85.7,42.095,38.48,74.88,60.14,80.96,63.26,86.11
2017-12-28 00:00:00-05:00,153.53,51.7,68.42,37.72,145.11,102.78,38.58,107.75,105.3,62.63,87.75,91.51,189.73,21.145,217.43,46.22,37.97,28.86,54.69,92.87,85.7,62.94,197.34,68.34,64.74,85.65,42.02,38.183,75.08,60.41,80.64,63.72,86.27
2017-12-29 00:00:00-05:00,153.13,51.13,68.47,37.86,144.86,102.27,38.33,107.8,105.09,63.79,87.46,90.9,189.73,21.02,218.55,46.19,37.74,28.51,54.22,92.945,85.59,62.59,193.55,68.08,64.53,85.25,41.85,38.23,74.76,60.02,79.53,63.78,86.305
